ESWind,available_date,prediction_date
5893.83333333,2016-02-20 00:00:00,2016-02-24 03:00:00
5727.16666667,2016-02-20 00:00:00,2016-02-24 04:00:00
5698.0,2016-02-20 00:00:00,2016-02-24 05:00:00
5694.16666667,2016-02-20 00:00:00,2016-02-24 06:00:00
5177.5,2016-02-20 00:00:00,2016-02-24 07:00:00
4801.16666667,2016-02-20 00:00:00,2016-02-24 08:00:00
4873.83333333,2016-02-20 00:00:00,2016-02-24 09:00:00
4600.83333333,2016-02-20 00:00:00,2016-02-24 10:00:00
5111.83333333,2016-02-20 00:00:00,2016-02-24 11:00:00
5878.0,2016-02-20 00:00:00,2016-02-24 12:00:00
6436.83333333,2016-02-20 00:00:00,2016-02-24 13:00:00
7304.66666667,2016-02-20 00:00:00,2016-02-24 14:00:00
7353.16666667,2016-02-20 00:00:00,2016-02-24 15:00:00
7354.5,2016-02-20 00:00:00,2016-02-24 16:00:00
7242.5,2016-02-20 00:00:00,2016-02-24 17:00:00
7211.66666667,2016-02-20 00:00:00,2016-02-24 18:00:00
7029.16666667,2016-02-20 00:00:00,2016-02-24 19:00:00
7273.0,2016-02-20 00:00:00,2016-02-24 20:00:00
7259.66666667,2016-02-20 00:00:00,2016-02-24 21:00:00
7025.66666667,2016-02-20 00:00:00,2016-02-24 22:00:00
7354.0,2016-02-20 00:00:00,2016-02-24 23:00:00
7604.16666667,2016-02-20 00:00:00,2016-02-25 00:00:00
7940.66666667,2016-02-20 00:00:00,2016-02-25 01:00:00
8718.66666667,2016-02-20 00:00:00,2016-02-25 02:00:00
8976.83333333,2016-02-20 00:00:00,2016-02-25 03:00:00
9378.5,2016-02-20 00:00:00,2016-02-25 04:00:00
9486.16666667,2016-02-20 00:00:00,2016-02-25 05:00:00
9619.83333333,2016-02-20 00:00:00,2016-02-25 06:00:00
9206.0,2016-02-20 00:00:00,2016-02-25 07:00:00
8784.83333333,2016-02-20 00:00:00,2016-02-25 08:00:00
8549.33333333,2016-02-20 00:00:00,2016-02-25 09:00:00
8815.83333333,2016-02-20 00:00:00,2016-02-25 10:00:00
8987.16666667,2016-02-20 00:00:00,2016-02-25 11:00:00
8869.5,2016-02-20 00:00:00,2016-02-25 12:00:00
9127.16666667,2016-02-20 00:00:00,2016-02-25 13:00:00
9307.66666667,2016-02-20 00:00:00,2016-02-25 14:00:00
9092.33333333,2016-02-20 00:00:00,2016-02-25 15:00:00
9016.5,2016-02-20 00:00:00,2016-02-25 16:00:00
8138.16666667,2016-02-20 00:00:00,2016-02-25 17:00:00
7496.33333333,2016-02-20 00:00:00,2016-02-25 18:00:00
7345.83333333,2016-02-20 00:00:00,2016-02-25 19:00:00
7145.5,2016-02-20 00:00:00,2016-02-25 20:00:00
6925.33333333,2016-02-20 00:00:00,2016-02-25 21:00:00
6795.5,2016-02-20 00:00:00,2016-02-25 22:00:00
7072.66666667,2016-02-20 00:00:00,2016-02-25 23:00:00
7234.5,2016-02-20 00:00:00,2016-02-26 00:00:00
6969.5,2016-02-20 00:00:00,2016-02-26 01:00:00
6960.83333333,2016-02-20 00:00:00,2016-02-26 02:00:00
6676.83333333,2016-02-20 00:00:00,2016-02-26 03:00:00
6354.0,2016-02-20 00:00:00,2016-02-26 04:00:00
6438.33333333,2016-02-20 00:00:00,2016-02-26 05:00:00
6385.83333333,2016-02-20 00:00:00,2016-02-26 06:00:00
6432.16666667,2016-02-20 00:00:00,2016-02-26 07:00:00
6494.16666667,2016-02-20 00:00:00,2016-02-26 08:00:00
6996.16666667,2016-02-20 00:00:00,2016-02-26 09:00:00
7973.83333333,2016-02-20 00:00:00,2016-02-26 10:00:00
8507.33333333,2016-02-20 00:00:00,2016-02-26 11:00:00
9213.5,2016-02-20 00:00:00,2016-02-26 12:00:00
10017.8333333,2016-02-20 00:00:00,2016-02-26 13:00:00
10378.5,2016-02-20 00:00:00,2016-02-26 14:00:00
10470.1666667,2016-02-20 00:00:00,2016-02-26 15:00:00
10376.5,2016-02-20 00:00:00,2016-02-26 16:00:00
9785.66666667,2016-02-20 00:00:00,2016-02-26 17:00:00
10018.3333333,2016-02-20 00:00:00,2016-02-26 18:00:00
10836.5,2016-02-20 00:00:00,2016-02-26 19:00:00
11204.6666667,2016-02-20 00:00:00,2016-02-26 20:00:00
11689.6666667,2016-02-20 00:00:00,2016-02-26 21:00:00
11598.6666667,2016-02-20 00:00:00,2016-02-26 22:00:00
11306.0,2016-02-20 00:00:00,2016-02-26 23:00:00
11041.1666667,2016-02-20 00:00:00,2016-02-27 00:00:00
11113.0,2016-02-20 00:00:00,2016-02-27 01:00:00
11618.5,2016-02-20 00:00:00,2016-02-27 02:00:00
11384.5,2016-02-20 00:00:00,2016-02-27 03:00:00
11819.0,2016-02-20 00:00:00,2016-02-27 04:00:00
11653.8333333,2016-02-20 00:00:00,2016-02-27 05:00:00
11385.5,2016-02-20 00:00:00,2016-02-27 06:00:00
11489.8333333,2016-02-20 00:00:00,2016-02-27 07:00:00
11861.3333333,2016-02-20 00:00:00,2016-02-27 08:00:00
12312.1666667,2016-02-20 00:00:00,2016-02-27 09:00:00
12666.0,2016-02-20 00:00:00,2016-02-27 10:00:00
12670.5,2016-02-20 00:00:00,2016-02-27 11:00:00
12666.8333333,2016-02-20 00:00:00,2016-02-27 12:00:00
12903.6666667,2016-02-20 00:00:00,2016-02-27 13:00:00
13155.8333333,2016-02-20 00:00:00,2016-02-27 14:00:00
13258.1666667,2016-02-20 00:00:00,2016-02-27 15:00:00
13142.8333333,2016-02-20 00:00:00,2016-02-27 16:00:00
12757.1666667,2016-02-20 00:00:00,2016-02-27 17:00:00
12686.8333333,2016-02-20 00:00:00,2016-02-27 18:00:00
12593.1666667,2016-02-20 00:00:00,2016-02-27 19:00:00
12700.1666667,2016-02-20 00:00:00,2016-02-27 20:00:00
12760.5,2016-02-20 00:00:00,2016-02-27 21:00:00
12529.3333333,2016-02-20 00:00:00,2016-02-27 22:00:00
12164.3333333,2016-02-20 00:00:00,2016-02-27 23:00:00
2991.83333333,2016-02-21 00:00:00,2016-02-22 00:00:00
2573.66666667,2016-02-21 00:00:00,2016-02-22 01:00:00
2063.16666667,2016-02-21 00:00:00,2016-02-22 02:00:00
1652.66666667,2016-02-21 00:00:00,2016-02-22 03:00:00
1502.33333333,2016-02-21 00:00:00,2016-02-22 04:00:00
1407.5,2016-02-21 00:00:00,2016-02-22 05:00:00
1557.83333333,2016-02-21 00:00:00,2016-02-22 06:00:00
1500.16666667,2016-02-21 00:00:00,2016-02-22 07:00:00
1654.83333333,2016-02-21 00:00:00,2016-02-22 08:00:00
1627.66666667,2016-02-21 00:00:00,2016-02-22 09:00:00
1811.5,2016-02-21 00:00:00,2016-02-22 10:00:00
2310.5,2016-02-21 00:00:00,2016-02-22 11:00:00
2852.83333333,2016-02-21 00:00:00,2016-02-22 12:00:00
3687.5,2016-02-21 00:00:00,2016-02-22 13:00:00
4562.16666667,2016-02-21 00:00:00,2016-02-22 14:00:00
4938.83333333,2016-02-21 00:00:00,2016-02-22 15:00:00
5211.0,2016-02-21 00:00:00,2016-02-22 16:00:00
5348.33333333,2016-02-21 00:00:00,2016-02-22 17:00:00
5499.66666667,2016-02-21 00:00:00,2016-02-22 18:00:00
5771.5,2016-02-21 00:00:00,2016-02-22 19:00:00
6073.83333333,2016-02-21 00:00:00,2016-02-22 20:00:00
5977.0,2016-02-21 00:00:00,2016-02-22 21:00:00
5905.83333333,2016-02-21 00:00:00,2016-02-22 22:00:00
5417.33333333,2016-02-21 00:00:00,2016-02-22 23:00:00
5302.0,2016-02-21 00:00:00,2016-02-23 00:00:00
5376.66666667,2016-02-21 00:00:00,2016-02-23 01:00:00
5577.16666667,2016-02-21 00:00:00,2016-02-23 02:00:00
6081.33333333,2016-02-21 00:00:00,2016-02-23 03:00:00
6530.16666667,2016-02-21 00:00:00,2016-02-23 04:00:00
6904.0,2016-02-21 00:00:00,2016-02-23 05:00:00
7497.66666667,2016-02-21 00:00:00,2016-02-23 06:00:00
7506.16666667,2016-02-21 00:00:00,2016-02-23 07:00:00
6909.66666667,2016-02-21 00:00:00,2016-02-23 08:00:00
6814.83333333,2016-02-21 00:00:00,2016-02-23 09:00:00
7274.5,2016-02-21 00:00:00,2016-02-23 10:00:00
8127.16666667,2016-02-21 00:00:00,2016-02-23 11:00:00
8421.16666667,2016-02-21 00:00:00,2016-02-23 12:00:00
8687.5,2016-02-21 00:00:00,2016-02-23 13:00:00
8813.16666667,2016-02-21 00:00:00,2016-02-23 14:00:00
8775.83333333,2016-02-21 00:00:00,2016-02-23 15:00:00
8552.33333333,2016-02-21 00:00:00,2016-02-23 16:00:00
7834.83333333,2016-02-21 00:00:00,2016-02-23 17:00:00
7414.33333333,2016-02-21 00:00:00,2016-02-23 18:00:00
7315.83333333,2016-02-21 00:00:00,2016-02-23 19:00:00
7151.0,2016-02-21 00:00:00,2016-02-23 20:00:00
7024.66666667,2016-02-21 00:00:00,2016-02-23 21:00:00
6820.5,2016-02-21 00:00:00,2016-02-23 22:00:00
6610.66666667,2016-02-21 00:00:00,2016-02-23 23:00:00
6429.0,2016-02-21 00:00:00,2016-02-24 00:00:00
6302.33333333,2016-02-21 00:00:00,2016-02-24 01:00:00
6123.83333333,2016-02-21 00:00:00,2016-02-24 02:00:00
5893.83333333,2016-02-21 00:00:00,2016-02-24 03:00:00
5727.16666667,2016-02-21 00:00:00,2016-02-24 04:00:00
5698.0,2016-02-21 00:00:00,2016-02-24 05:00:00
5694.16666667,2016-02-21 00:00:00,2016-02-24 06:00:00
5177.5,2016-02-21 00:00:00,2016-02-24 07:00:00
4801.16666667,2016-02-21 00:00:00,2016-02-24 08:00:00
4873.83333333,2016-02-21 00:00:00,2016-02-24 09:00:00
4600.83333333,2016-02-21 00:00:00,2016-02-24 10:00:00
5111.83333333,2016-02-21 00:00:00,2016-02-24 11:00:00
5878.0,2016-02-21 00:00:00,2016-02-24 12:00:00
6436.83333333,2016-02-21 00:00:00,2016-02-24 13:00:00
7304.66666667,2016-02-21 00:00:00,2016-02-24 14:00:00
7353.16666667,2016-02-21 00:00:00,2016-02-24 15:00:00
7354.5,2016-02-21 00:00:00,2016-02-24 16:00:00
7242.5,2016-02-21 00:00:00,2016-02-24 17:00:00
7211.66666667,2016-02-21 00:00:00,2016-02-24 18:00:00
7029.16666667,2016-02-21 00:00:00,2016-02-24 19:00:00
7273.0,2016-02-21 00:00:00,2016-02-24 20:00:00
7259.66666667,2016-02-21 00:00:00,2016-02-24 21:00:00
7025.66666667,2016-02-21 00:00:00,2016-02-24 22:00:00
7354.0,2016-02-21 00:00:00,2016-02-24 23:00:00
7604.16666667,2016-02-21 00:00:00,2016-02-25 00:00:00
7940.66666667,2016-02-21 00:00:00,2016-02-25 01:00:00
8718.66666667,2016-02-21 00:00:00,2016-02-25 02:00:00
8976.83333333,2016-02-21 00:00:00,2016-02-25 03:00:00
9378.5,2016-02-21 00:00:00,2016-02-25 04:00:00
9486.16666667,2016-02-21 00:00:00,2016-02-25 05:00:00
9619.83333333,2016-02-21 00:00:00,2016-02-25 06:00:00
9206.0,2016-02-21 00:00:00,2016-02-25 07:00:00
8784.83333333,2016-02-21 00:00:00,2016-02-25 08:00:00
8549.33333333,2016-02-21 00:00:00,2016-02-25 09:00:00
8815.83333333,2016-02-21 00:00:00,2016-02-25 10:00:00
8987.16666667,2016-02-21 00:00:00,2016-02-25 11:00:00
8869.5,2016-02-21 00:00:00,2016-02-25 12:00:00
9127.16666667,2016-02-21 00:00:00,2016-02-25 13:00:00
9307.66666667,2016-02-21 00:00:00,2016-02-25 14:00:00
9092.33333333,2016-02-21 00:00:00,2016-02-25 15:00:00
9016.5,2016-02-21 00:00:00,2016-02-25 16:00:00
8138.16666667,2016-02-21 00:00:00,2016-02-25 17:00:00
7496.33333333,2016-02-21 00:00:00,2016-02-25 18:00:00
7345.83333333,2016-02-21 00:00:00,2016-02-25 19:00:00
7145.5,2016-02-21 00:00:00,2016-02-25 20:00:00
6925.33333333,2016-02-21 00:00:00,2016-02-25 21:00:00
6795.5,2016-02-21 00:00:00,2016-02-25 22:00:00
7072.66666667,2016-02-21 00:00:00,2016-02-25 23:00:00
7234.5,2016-02-21 00:00:00,2016-02-26 00:00:00
6969.5,2016-02-21 00:00:00,2016-02-26 01:00:00
6960.83333333,2016-02-21 00:00:00,2016-02-26 02:00:00
6676.83333333,2016-02-21 00:00:00,2016-02-26 03:00:00
6354.0,2016-02-21 00:00:00,2016-02-26 04:00:00
6438.33333333,2016-02-21 00:00:00,2016-02-26 05:00:00
6385.83333333,2016-02-21 00:00:00,2016-02-26 06:00:00
6432.16666667,2016-02-21 00:00:00,2016-02-26 07:00:00
6494.16666667,2016-02-21 00:00:00,2016-02-26 08:00:00
6996.16666667,2016-02-21 00:00:00,2016-02-26 09:00:00
7973.83333333,2016-02-21 00:00:00,2016-02-26 10:00:00
8507.33333333,2016-02-21 00:00:00,2016-02-26 11:00:00
9213.5,2016-02-21 00:00:00,2016-02-26 12:00:00
10017.8333333,2016-02-21 00:00:00,2016-02-26 13:00:00
10378.5,2016-02-21 00:00:00,2016-02-26 14:00:00
10470.1666667,2016-02-21 00:00:00,2016-02-26 15:00:00
10376.5,2016-02-21 00:00:00,2016-02-26 16:00:00
9785.66666667,2016-02-21 00:00:00,2016-02-26 17:00:00
10018.3333333,2016-02-21 00:00:00,2016-02-26 18:00:00
10836.5,2016-02-21 00:00:00,2016-02-26 19:00:00
11204.6666667,2016-02-21 00:00:00,2016-02-26 20:00:00
11689.6666667,2016-02-21 00:00:00,2016-02-26 21:00:00
11598.6666667,2016-02-21 00:00:00,2016-02-26 22:00:00
11306.0,2016-02-21 00:00:00,2016-02-26 23:00:00
11041.1666667,2016-02-21 00:00:00,2016-02-27 00:00:00
11113.0,2016-02-21 00:00:00,2016-02-27 01:00:00
11618.5,2016-02-21 00:00:00,2016-02-27 02:00:00
11384.5,2016-02-21 00:00:00,2016-02-27 03:00:00
11819.0,2016-02-21 00:00:00,2016-02-27 04:00:00
11653.8333333,2016-02-21 00:00:00,2016-02-27 05:00:00
11385.5,2016-02-21 00:00:00,2016-02-27 06:00:00
11489.8333333,2016-02-21 00:00:00,2016-02-27 07:00:00
11861.3333333,2016-02-21 00:00:00,2016-02-27 08:00:00
12312.1666667,2016-02-21 00:00:00,2016-02-27 09:00:00
12666.0,2016-02-21 00:00:00,2016-02-27 10:00:00
12670.5,2016-02-21 00:00:00,2016-02-27 11:00:00
12666.8333333,2016-02-21 00:00:00,2016-02-27 12:00:00
12903.6666667,2016-02-21 00:00:00,2016-02-27 13:00:00
13155.8333333,2016-02-21 00:00:00,2016-02-27 14:00:00
13258.1666667,2016-02-21 00:00:00,2016-02-27 15:00:00
13142.8333333,2016-02-21 00:00:00,2016-02-27 16:00:00
12757.1666667,2016-02-21 00:00:00,2016-02-27 17:00:00
12686.8333333,2016-02-21 00:00:00,2016-02-27 18:00:00
12593.1666667,2016-02-21 00:00:00,2016-02-27 19:00:00
12700.1666667,2016-02-21 00:00:00,2016-02-27 20:00:00
12760.5,2016-02-21 00:00:00,2016-02-27 21:00:00
12529.3333333,2016-02-21 00:00:00,2016-02-27 22:00:00
12164.3333333,2016-02-21 00:00:00,2016-02-27 23:00:00
11952.0,2016-02-21 00:00:00,2016-02-28 00:00:00
11541.5,2016-02-21 00:00:00,2016-02-28 01:00:00
11268.5,2016-02-21 00:00:00,2016-02-28 02:00:00
11467.6666667,2016-02-21 00:00:00,2016-02-28 03:00:00
11327.3333333,2016-02-21 00:00:00,2016-02-28 04:00:00
11237.3333333,2016-02-21 00:00:00,2016-02-28 05:00:00
11168.5,2016-02-21 00:00:00,2016-02-28 06:00:00
11179.3333333,2016-02-21 00:00:00,2016-02-28 07:00:00
11001.1666667,2016-02-21 00:00:00,2016-02-28 08:00:00
11290.8333333,2016-02-21 00:00:00,2016-02-28 09:00:00
11374.8333333,2016-02-21 00:00:00,2016-02-28 10:00:00
10962.0,2016-02-21 00:00:00,2016-02-28 11:00:00
10905.0,2016-02-21 00:00:00,2016-02-28 12:00:00
11433.6666667,2016-02-21 00:00:00,2016-02-28 13:00:00
12021.1666667,2016-02-21 00:00:00,2016-02-28 14:00:00
12194.3333333,2016-02-21 00:00:00,2016-02-28 15:00:00
12006.6666667,2016-02-21 00:00:00,2016-02-28 16:00:00
11916.1666667,2016-02-21 00:00:00,2016-02-28 17:00:00
11861.8333333,2016-02-21 00:00:00,2016-02-28 18:00:00
11716.1666667,2016-02-21 00:00:00,2016-02-28 19:00:00
11692.3333333,2016-02-21 00:00:00,2016-02-28 20:00:00
11893.8333333,2016-02-21 00:00:00,2016-02-28 21:00:00
11827.5,2016-02-21 00:00:00,2016-02-28 22:00:00
12083.3333333,2016-02-21 00:00:00,2016-02-28 23:00:00
5302.0,2016-02-22 00:00:00,2016-02-23 00:00:00
5376.66666667,2016-02-22 00:00:00,2016-02-23 01:00:00
5577.16666667,2016-02-22 00:00:00,2016-02-23 02:00:00
6081.33333333,2016-02-22 00:00:00,2016-02-23 03:00:00
6530.16666667,2016-02-22 00:00:00,2016-02-23 04:00:00
6904.0,2016-02-22 00:00:00,2016-02-23 05:00:00
7497.66666667,2016-02-22 00:00:00,2016-02-23 06:00:00
7506.16666667,2016-02-22 00:00:00,2016-02-23 07:00:00
6909.66666667,2016-02-22 00:00:00,2016-02-23 08:00:00
6814.83333333,2016-02-22 00:00:00,2016-02-23 09:00:00
7274.5,2016-02-22 00:00:00,2016-02-23 10:00:00
8127.16666667,2016-02-22 00:00:00,2016-02-23 11:00:00
8421.16666667,2016-02-22 00:00:00,2016-02-23 12:00:00
8687.5,2016-02-22 00:00:00,2016-02-23 13:00:00
8813.16666667,2016-02-22 00:00:00,2016-02-23 14:00:00
8775.83333333,2016-02-22 00:00:00,2016-02-23 15:00:00
8552.33333333,2016-02-22 00:00:00,2016-02-23 16:00:00
7834.83333333,2016-02-22 00:00:00,2016-02-23 17:00:00
7414.33333333,2016-02-22 00:00:00,2016-02-23 18:00:00
7315.83333333,2016-02-22 00:00:00,2016-02-23 19:00:00
7151.0,2016-02-22 00:00:00,2016-02-23 20:00:00
7024.66666667,2016-02-22 00:00:00,2016-02-23 21:00:00
6820.5,2016-02-22 00:00:00,2016-02-23 22:00:00
6610.66666667,2016-02-22 00:00:00,2016-02-23 23:00:00
6429.0,2016-02-22 00:00:00,2016-02-24 00:00:00
6302.33333333,2016-02-22 00:00:00,2016-02-24 01:00:00
6123.83333333,2016-02-22 00:00:00,2016-02-24 02:00:00
5893.83333333,2016-02-22 00:00:00,2016-02-24 03:00:00
5727.16666667,2016-02-22 00:00:00,2016-02-24 04:00:00
5698.0,2016-02-22 00:00:00,2016-02-24 05:00:00
5694.16666667,2016-02-22 00:00:00,2016-02-24 06:00:00
5177.5,2016-02-22 00:00:00,2016-02-24 07:00:00
4801.16666667,2016-02-22 00:00:00,2016-02-24 08:00:00
4873.83333333,2016-02-22 00:00:00,2016-02-24 09:00:00
4600.83333333,2016-02-22 00:00:00,2016-02-24 10:00:00
5111.83333333,2016-02-22 00:00:00,2016-02-24 11:00:00
5878.0,2016-02-22 00:00:00,2016-02-24 12:00:00
6436.83333333,2016-02-22 00:00:00,2016-02-24 13:00:00
7304.66666667,2016-02-22 00:00:00,2016-02-24 14:00:00
7353.16666667,2016-02-22 00:00:00,2016-02-24 15:00:00
7354.5,2016-02-22 00:00:00,2016-02-24 16:00:00
7242.5,2016-02-22 00:00:00,2016-02-24 17:00:00
7211.66666667,2016-02-22 00:00:00,2016-02-24 18:00:00
7029.16666667,2016-02-22 00:00:00,2016-02-24 19:00:00
7273.0,2016-02-22 00:00:00,2016-02-24 20:00:00
7259.66666667,2016-02-22 00:00:00,2016-02-24 21:00:00
7025.66666667,2016-02-22 00:00:00,2016-02-24 22:00:00
7354.0,2016-02-22 00:00:00,2016-02-24 23:00:00
7604.16666667,2016-02-22 00:00:00,2016-02-25 00:00:00
7940.66666667,2016-02-22 00:00:00,2016-02-25 01:00:00
8718.66666667,2016-02-22 00:00:00,2016-02-25 02:00:00
8976.83333333,2016-02-22 00:00:00,2016-02-25 03:00:00
9378.5,2016-02-22 00:00:00,2016-02-25 04:00:00
9486.16666667,2016-02-22 00:00:00,2016-02-25 05:00:00
9619.83333333,2016-02-22 00:00:00,2016-02-25 06:00:00
9206.0,2016-02-22 00:00:00,2016-02-25 07:00:00
8784.83333333,2016-02-22 00:00:00,2016-02-25 08:00:00
8549.33333333,2016-02-22 00:00:00,2016-02-25 09:00:00
8815.83333333,2016-02-22 00:00:00,2016-02-25 10:00:00
8987.16666667,2016-02-22 00:00:00,2016-02-25 11:00:00
8869.5,2016-02-22 00:00:00,2016-02-25 12:00:00
9127.16666667,2016-02-22 00:00:00,2016-02-25 13:00:00
9307.66666667,2016-02-22 00:00:00,2016-02-25 14:00:00
9092.33333333,2016-02-22 00:00:00,2016-02-25 15:00:00
9016.5,2016-02-22 00:00:00,2016-02-25 16:00:00
8138.16666667,2016-02-22 00:00:00,2016-02-25 17:00:00
7496.33333333,2016-02-22 00:00:00,2016-02-25 18:00:00
7345.83333333,2016-02-22 00:00:00,2016-02-25 19:00:00
7145.5,2016-02-22 00:00:00,2016-02-25 20:00:00
6925.33333333,2016-02-22 00:00:00,2016-02-25 21:00:00
6795.5,2016-02-22 00:00:00,2016-02-25 22:00:00
7072.66666667,2016-02-22 00:00:00,2016-02-25 23:00:00
7234.5,2016-02-22 00:00:00,2016-02-26 00:00:00
6969.5,2016-02-22 00:00:00,2016-02-26 01:00:00
6960.83333333,2016-02-22 00:00:00,2016-02-26 02:00:00
6676.83333333,2016-02-22 00:00:00,2016-02-26 03:00:00
6354.0,2016-02-22 00:00:00,2016-02-26 04:00:00
6438.33333333,2016-02-22 00:00:00,2016-02-26 05:00:00
6385.83333333,2016-02-22 00:00:00,2016-02-26 06:00:00
6432.16666667,2016-02-22 00:00:00,2016-02-26 07:00:00
6494.16666667,2016-02-22 00:00:00,2016-02-26 08:00:00
6996.16666667,2016-02-22 00:00:00,2016-02-26 09:00:00
7973.83333333,2016-02-22 00:00:00,2016-02-26 10:00:00
8507.33333333,2016-02-22 00:00:00,2016-02-26 11:00:00
9213.5,2016-02-22 00:00:00,2016-02-26 12:00:00
10017.8333333,2016-02-22 00:00:00,2016-02-26 13:00:00
10378.5,2016-02-22 00:00:00,2016-02-26 14:00:00
10470.1666667,2016-02-22 00:00:00,2016-02-26 15:00:00
10376.5,2016-02-22 00:00:00,2016-02-26 16:00:00
9785.66666667,2016-02-22 00:00:00,2016-02-26 17:00:00
10018.3333333,2016-02-22 00:00:00,2016-02-26 18:00:00
10836.5,2016-02-22 00:00:00,2016-02-26 19:00:00
11204.6666667,2016-02-22 00:00:00,2016-02-26 20:00:00
11689.6666667,2016-02-22 00:00:00,2016-02-26 21:00:00
11598.6666667,2016-02-22 00:00:00,2016-02-26 22:00:00
11306.0,2016-02-22 00:00:00,2016-02-26 23:00:00
11041.1666667,2016-02-22 00:00:00,2016-02-27 00:00:00
11113.0,2016-02-22 00:00:00,2016-02-27 01:00:00
11618.5,2016-02-22 00:00:00,2016-02-27 02:00:00
11384.5,2016-02-22 00:00:00,2016-02-27 03:00:00
11819.0,2016-02-22 00:00:00,2016-02-27 04:00:00
11653.8333333,2016-02-22 00:00:00,2016-02-27 05:00:00
11385.5,2016-02-22 00:00:00,2016-02-27 06:00:00
11489.8333333,2016-02-22 00:00:00,2016-02-27 07:00:00
11861.3333333,2016-02-22 00:00:00,2016-02-27 08:00:00
12312.1666667,2016-02-22 00:00:00,2016-02-27 09:00:00
12666.0,2016-02-22 00:00:00,2016-02-27 10:00:00
12670.5,2016-02-22 00:00:00,2016-02-27 11:00:00
12666.8333333,2016-02-22 00:00:00,2016-02-27 12:00:00
12903.6666667,2016-02-22 00:00:00,2016-02-27 13:00:00
13155.8333333,2016-02-22 00:00:00,2016-02-27 14:00:00
13258.1666667,2016-02-22 00:00:00,2016-02-27 15:00:00
13142.8333333,2016-02-22 00:00:00,2016-02-27 16:00:00
12757.1666667,2016-02-22 00:00:00,2016-02-27 17:00:00
12686.8333333,2016-02-22 00:00:00,2016-02-27 18:00:00
12593.1666667,2016-02-22 00:00:00,2016-02-27 19:00:00
12700.1666667,2016-02-22 00:00:00,2016-02-27 20:00:00
12760.5,2016-02-22 00:00:00,2016-02-27 21:00:00
12529.3333333,2016-02-22 00:00:00,2016-02-27 22:00:00
12164.3333333,2016-02-22 00:00:00,2016-02-27 23:00:00
11952.0,2016-02-22 00:00:00,2016-02-28 00:00:00
11541.5,2016-02-22 00:00:00,2016-02-28 01:00:00
11268.5,2016-02-22 00:00:00,2016-02-28 02:00:00
11467.6666667,2016-02-22 00:00:00,2016-02-28 03:00:00
11327.3333333,2016-02-22 00:00:00,2016-02-28 04:00:00
11237.3333333,2016-02-22 00:00:00,2016-02-28 05:00:00
11168.5,2016-02-22 00:00:00,2016-02-28 06:00:00
11179.3333333,2016-02-22 00:00:00,2016-02-28 07:00:00
11001.1666667,2016-02-22 00:00:00,2016-02-28 08:00:00
11290.8333333,2016-02-22 00:00:00,2016-02-28 09:00:00
11374.8333333,2016-02-22 00:00:00,2016-02-28 10:00:00
10962.0,2016-02-22 00:00:00,2016-02-28 11:00:00
10905.0,2016-02-22 00:00:00,2016-02-28 12:00:00
11433.6666667,2016-02-22 00:00:00,2016-02-28 13:00:00
12021.1666667,2016-02-22 00:00:00,2016-02-28 14:00:00
12194.3333333,2016-02-22 00:00:00,2016-02-28 15:00:00
12006.6666667,2016-02-22 00:00:00,2016-02-28 16:00:00
11916.1666667,2016-02-22 00:00:00,2016-02-28 17:00:00
11861.8333333,2016-02-22 00:00:00,2016-02-28 18:00:00
11716.1666667,2016-02-22 00:00:00,2016-02-28 19:00:00
11692.3333333,2016-02-22 00:00:00,2016-02-28 20:00:00
11893.8333333,2016-02-22 00:00:00,2016-02-28 21:00:00
11827.5,2016-02-22 00:00:00,2016-02-28 22:00:00
12083.3333333,2016-02-22 00:00:00,2016-02-28 23:00:00
11893.1666667,2016-02-22 00:00:00,2016-02-29 00:00:00
11409.1666667,2016-02-22 00:00:00,2016-02-29 01:00:00
11508.1666667,2016-02-22 00:00:00,2016-02-29 02:00:00
11532.3333333,2016-02-22 00:00:00,2016-02-29 03:00:00
11154.3333333,2016-02-22 00:00:00,2016-02-29 04:00:00
11756.1666667,2016-02-22 00:00:00,2016-02-29 05:00:00
12052.3333333,2016-02-22 00:00:00,2016-02-29 06:00:00
12037.8333333,2016-02-22 00:00:00,2016-02-29 07:00:00
11915.1666667,2016-02-22 00:00:00,2016-02-29 08:00:00
12061.3333333,2016-02-22 00:00:00,2016-02-29 09:00:00
12472.8333333,2016-02-22 00:00:00,2016-02-29 10:00:00
12568.8333333,2016-02-22 00:00:00,2016-02-29 11:00:00
12456.6666667,2016-02-22 00:00:00,2016-02-29 12:00:00
12537.8333333,2016-02-22 00:00:00,2016-02-29 13:00:00
12395.1666667,2016-02-22 00:00:00,2016-02-29 14:00:00
12389.1666667,2016-02-22 00:00:00,2016-02-29 15:00:00
12205.3333333,2016-02-22 00:00:00,2016-02-29 16:00:00
11825.1666667,2016-02-22 00:00:00,2016-02-29 17:00:00
11527.3333333,2016-02-22 00:00:00,2016-02-29 18:00:00
11563.0,2016-02-22 00:00:00,2016-02-29 19:00:00
10931.6666667,2016-02-22 00:00:00,2016-02-29 20:00:00
10439.1666667,2016-02-22 00:00:00,2016-02-29 21:00:00
10120.6666667,2016-02-22 00:00:00,2016-02-29 22:00:00
9703.5,2016-02-22 00:00:00,2016-02-29 23:00:00
6429.0,2016-02-23 00:00:00,2016-02-24 00:00:00
6302.33333333,2016-02-23 00:00:00,2016-02-24 01:00:00
