,Demand,Predict
3224,34506.0,29975.0877543
3225,34872.3333333,32226.9187895
3226,34790.6666667,31312.2078872
3227,34525.3333333,31809.6449524
3228,34234.1666667,32452.3245774
3229,33036.0,31630.4430676
3230,32195.0,31000.6169624
3231,31784.1666667,30358.1308205
3232,31818.0,30764.6442454
3233,31886.6666667,30313.6754131
3234,34294.1666667,31507.994154
3235,35314.0,31349.7479509
3236,34587.3333333,31985.3820014
3237,32414.3333333,31678.3308111
3238,29975.6666667,32313.6446263
3239,27875.1666667,31020.4871083
3240,26013.8333333,22983.8757887
3241,24439.1666667,23563.7587854
3242,23478.0,24127.7770533
3243,23113.8333333,24453.2931469
3244,22979.0,24814.9638055
3245,23639.0,24717.0342733
3246,24613.5,24863.8210515
3247,25811.6666667,26599.7182456
3248,28678.0,27953.380967
3249,30827.1666667,29094.0001024
3250,30986.3333333,30072.9645434
3251,30655.1666667,29325.3460788
3252,30593.5,30019.4686139
3253,29860.5,29798.2176218
3254,28448.6666667,29020.42417
3255,27658.6666667,27890.3597281
3256,27313.6666667,29011.704918
3257,27588.1666667,29804.3227396
3258,30209.5,29787.8027606
3259,31937.5,31155.3842981
3260,31809.0,32072.6320395
3261,30520.3333333,32130.4132913
3262,28478.3333333,31899.7703475
3263,26510.6666667,30331.6532992
3264,24408.0,23027.2170132
3265,22866.5,23304.9643016
3266,21840.5,24264.3312131
3267,21470.1666667,24142.5686866
3268,21533.1666667,24449.2566974
3269,21990.6666667,24121.7865476
3270,22178.8333333,24180.1093156
3271,22795.6666667,25948.4006125
3272,25100.6666667,28170.0354196
3273,27009.0,30006.0286399
3274,27764.0,31749.4083035
3275,27515.1666667,31383.310382
3276,27819.8333333,32718.8962929
3277,27783.8333333,31119.445498
3278,26545.3333333,30277.8742201
3279,25739.3333333,29802.1303195
3280,25343.6666667,29848.6705244
3281,25913.0,30121.9552245
3282,28970.3333333,30715.8124688
3283,31205.3333333,31006.1246917
3284,31651.3333333,31866.6657579
3285,30998.1666667,33286.4705391
3286,28759.1666667,33569.0172967
3287,26088.8333333,33121.9493134
3288,23997.6666667,26043.4214461
3289,22910.6666667,26342.2242461
3290,22494.5,27157.7200905
3291,22552.6666667,27352.9016405
3292,23266.6666667,27036.837576
3293,26252.8333333,27907.7924237
3294,30692.0,28820.8805035
3295,33937.6666667,29918.456358
3296,35694.6666667,31239.2668667
3297,36622.5,32971.0123913
3298,36593.3333333,32733.2425855
3299,36776.8333333,32598.0048086
3300,36694.1666667,31993.2126107
3301,35307.6666667,31890.6120838
3302,34494.3333333,31560.0989839
3303,34015.8333333,31770.4759878
3304,33900.0,31199.9298793
3305,33617.3333333,30706.6992547
3306,36361.5,30405.7418088
3307,37605.8333333,31628.2328075
3308,36704.8333333,33124.018704
3309,34026.3333333,34685.7672167
3310,30682.6666667,33127.4610379
3311,28039.1666667,31543.8358608
3312,25991.8333333,22699.2732717
3313,24888.5,23540.2375067
3314,24417.1666667,24752.3391988
3315,24285.1666667,25699.8746112
3316,24762.3333333,25539.6253616
3317,27348.6666667,25333.9823915
3318,31247.8333333,25500.4815837
3319,34599.8333333,27511.0967045
3320,35893.6666667,28904.0267045
3321,36277.8333333,29809.1290233
3322,35741.1666667,32491.4112901
3323,35532.3333333,34406.2760739
3324,35161.1666667,36642.0705701
3325,33933.3333333,36008.7971824
3326,33211.8333333,33656.7306075
3327,32776.3333333,32101.1944418
3328,32769.3333333,32280.1498625
3329,32733.1666667,33327.3937599
3330,35350.3333333,32404.4775655
3331,37162.5,32474.9969164
3332,36582.0,32903.8025349
3333,34053.5,32104.6980553
3334,30774.0,32003.1813561
3335,28186.1666667,32190.1624554
3336,25994.3333333,24513.636544
3337,24748.5,25414.430738
3338,24131.3333333,25929.3046673
3339,24004.3333333,26022.9960237
3340,24572.3333333,26685.789369
3341,27125.8333333,26812.7342673
3342,31286.1666667,25778.7085803
3343,34419.0,29346.968638
3344,36054.0,31809.5779003
3345,36915.5,35539.7711342
3346,37020.8333333,35288.9842451
3347,36638.6666667,34586.3645138
3348,36336.5,34622.8278866
3349,35115.5,33418.1595301
3350,34386.8333333,33209.7778901
3351,34007.8333333,32634.9184305
3352,33911.3333333,32401.5049912
3353,33745.6666667,32612.3875432
3354,36374.0,31539.4404806
3355,37990.5,31512.409714
3356,37104.6666667,31392.599884
3357,34224.6666667,30420.9378626
3358,31057.8333333,30615.8136278
3359,28339.5,31944.1389251
3360,25713.3333333,25107.4972382
3361,24592.1666667,25036.9781383
3362,24077.0,24926.8449743
3363,23962.3333333,24616.9705709
3364,24434.1666667,24944.2278131
3365,26956.5,26028.5684542
3366,30780.0,26259.2836352
3367,33347.3333333,28028.4676169
3368,34506.0,30566.5114235
3369,34872.3333333,32414.5389565
3370,34790.6666667,33420.2650348
3371,34525.3333333,33248.6378124
3372,34234.1666667,34218.5425773
3373,33036.0,33586.255421
3374,32195.0,32482.6410855
3375,31784.1666667,31781.8176426
3376,31818.0,32053.1285455
3377,31886.6666667,31244.8262884
3378,34294.1666667,31074.7022746
3379,35314.0,31395.7930886
3380,34587.3333333,32722.5820798
3381,32414.3333333,32479.9938802
3382,29975.6666667,32285.5973498
3383,27875.1666667,32839.1833144
3384,26013.8333333,25005.8802299
3385,24439.1666667,25887.3398592
3386,23478.0,26006.1615917
3387,23113.8333333,26764.60471
3388,22979.0,26033.7706235
3389,23639.0,26348.3012728
3390,24613.5,25739.6130217
3391,25811.6666667,26829.7418382
3392,28678.0,28544.8092933
3393,30827.1666667,30360.4509718
3394,30986.3333333,30140.9749224
3395,30655.1666667,30544.4876253
3396,30593.5,30292.9908556
3397,29860.5,29603.4170038
3398,28448.6666667,29372.6663367
3399,27658.6666667,28671.4986341
3400,27313.6666667,30079.6735644
3401,27588.1666667,31131.2597007
3402,30209.5,32437.2124876
3403,31937.5,32358.9139878
3404,31809.0,32353.491893
3405,30520.3333333,31153.1167409
3406,28478.3333333,31868.6741937
3407,26510.6666667,32318.1591024
3408,24408.0,24749.1705018
3409,22866.5,24530.4213343
3410,21840.5,24079.2659149
3411,21470.1666667,24159.1751249
3412,21533.1666667,24582.0009992
3413,21990.6666667,25878.8225682
3414,22178.8333333,26595.2699379
3415,22795.6666667,28799.545279
3416,25100.6666667,29962.5523895
3417,27009.0,32859.9320241
3418,27764.0,32421.7921901
3419,27515.1666667,33223.8288183
3420,27819.8333333,33198.3261075
3421,27783.8333333,31970.7443427
3422,26545.3333333,31165.9908677
3423,25739.3333333,30763.7489418
3424,25343.6666667,30689.4910339
3425,25913.0,30885.4209414
3426,28970.3333333,31423.0543874
3427,31205.3333333,31993.6056512
3428,31651.3333333,33357.4160459
3429,30998.1666667,33477.4183251
3430,28759.1666667,32923.3372527
3431,26088.8333333,32765.9641796
3432,23997.6666667,24685.7531599
3433,22910.6666667,25914.8931126
3434,22494.5,25778.4202984
3435,22552.6666667,25279.913489
3436,23266.6666667,25842.2222021
3437,26252.8333333,25587.4979977
3438,30692.0,25344.6023368
3439,33937.6666667,28733.9018097
3440,35694.6666667,31818.548381
3441,36622.5,34884.652958
3442,36593.3333333,34535.5991338
3443,36776.8333333,34285.0155206
3444,36694.1666667,34153.5893209
3445,35307.6666667,34215.1477259
3446,34494.3333333,33917.2234765
3447,34015.8333333,33328.8716117
3448,33900.0,34208.7136235
3449,33617.3333333,35131.3406066
3450,36361.5,34393.7197889
3451,37605.8333333,33943.029129
3452,36704.8333333,34346.9433015
3453,34026.3333333,34516.0108218
3454,30682.6666667,32912.9056247
3455,28039.1666667,32630.6942538
3456,25991.8333333,25271.1007779
3457,24888.5,24112.1970978
3458,24417.1666667,24689.9675934
3459,24285.1666667,25330.8667918
3460,24762.3333333,26167.7553199
3461,27348.6666667,26739.6510541
3462,31247.8333333,27292.8557127
3463,34599.8333333,30363.137379
3464,35893.6666667,32290.87812
3465,36277.8333333,34004.662278
3466,35741.1666667,34382.6541317
3467,35532.3333333,34384.4014315
3468,35161.1666667,34825.1543886
3469,33933.3333333,33304.0454449
3470,33211.8333333,33076.9391074
3471,32776.3333333,32620.7764252
3472,32769.3333333,31899.9075158
3473,32733.1666667,31874.53871
3474,35350.3333333,31328.0516174
3475,37162.5,31373.1541639
3476,36582.0,32461.8090083
3477,34053.5,31930.9279221
3478,30774.0,32804.9456525
3479,28186.1666667,32669.5325974
3480,25994.3333333,25343.3181697
3481,24748.5,26272.8884359
3482,24131.3333333,25487.7465379
3483,24004.3333333,25670.2466259
3484,24572.3333333,26515.6228525
3485,27125.8333333,27060.1502581
3486,31286.1666667,28223.59848
3487,34419.0,30645.5694558
3488,36054.0,33088.2486565
3489,36915.5,35460.9693073
3490,37020.8333333,35067.4386135
3491,36638.6666667,35244.5754055
3492,36336.5,35007.3260278
3493,35115.5,33826.122549
3494,34386.8333333,33381.8819274
3495,34007.8333333,32565.4268739
3496,33911.3333333,33082.1655163
3497,33745.6666667,33536.8270127
3498,36374.0,34246.6093037
3499,37990.5,33845.4083325
3500,37104.6666667,33714.5166196
3501,34224.6666667,32213.6745852
3502,31057.8333333,32780.2290396
3503,28339.5,32650.9130609
3504,26142.6666667,25802.0211064
3505,24935.5,25386.665256
3506,24396.3333333,24443.5936857
3507,24258.6666667,24629.3145048
3508,24771.3333333,24858.4189561
3509,27319.1666667,24824.034231
3510,31141.0,25253.073687
3511,34095.8333333,28458.5865354
3512,35360.5,32091.6889371
3513,36258.5,35540.1535892
3514,36245.6666667,34424.4573823
3515,35774.3333333,34749.4726408
3516,35466.6666667,33896.7653695
3517,34244.1666667,34064.6843747
3518,33576.3333333,33368.2012132
3519,33376.8333333,32915.5359671
3520,33445.3333333,31812.3313204
3521,33265.5,31717.5751022
3522,35743.0,31274.9798825
3523,37342.5,31666.5295538
3524,36576.3333333,31540.7397879
3525,34134.0,31565.0903282
3526,30948.8333333,31428.9035229
3527,28313.5,30896.802221
3528,26013.8333333,24717.5520056
3529,24439.1666667,24092.7162362
3530,23478.0,24743.0381054
3531,23113.8333333,24449.5470354
3532,22979.0,25692.0403854
3533,23639.0,26572.2286604
3534,24613.5,27414.8090657
3535,25811.6666667,29213.7738888
3536,28678.0,30029.0055271
3537,30827.1666667,32044.8641858
3538,30986.3333333,31207.3589537
3539,30655.1666667,31042.0272363
3540,30593.5,31494.6425464
3541,29860.5,30565.3014025
3542,28448.6666667,30360.1102584
3543,27658.6666667,29695.1860242
3544,27313.6666667,29268.848298
3545,27588.1666667,30454.3835083
3546,30209.5,31169.3226805
3547,31937.5,31512.9018784
3548,31809.0,32239.7635361
3549,30520.3333333,32950.230758
3550,28478.3333333,32318.0166589
3551,26510.6666667,32532.6005597
3552,24408.0,26116.5806827
3553,22866.5,24938.9308355
3554,21840.5,25087.0080047
3555,21470.1666667,24565.4282764
3556,21533.1666667,24546.8163746
3557,21990.6666667,24389.5497531
3558,22178.8333333,25471.6530648
3559,22795.6666667,26914.4395035
3560,25100.6666667,28859.6504673
3561,27009.0,30313.4593075
3562,27764.0,30819.9309291
3563,27515.1666667,32755.5802884
3564,27819.8333333,33654.9676534
3565,27783.8333333,32688.8577979
3566,26545.3333333,31344.9562072
3567,25739.3333333,31153.0970301
3568,25343.6666667,29820.1072648
3569,25913.0,29597.6451407
3570,28970.3333333,28992.8977149
3571,31205.3333333,31326.7111678
3572,31651.3333333,32053.7649417
3573,30998.1666667,32956.7455087
3574,28759.1666667,32835.6587176
3575,26088.8333333,32495.2641667
3576,23997.6666667,25027.8188628
3577,22910.6666667,24721.6998553
3578,22494.5,24312.7834102
3579,22552.6666667,23256.9996889
3580,23266.6666667,26269.4230882
3581,26252.8333333,27967.7506688
3582,30692.0,29728.3271998
3583,33937.6666667,30438.7554721
3584,35694.6666667,30902.1430834
3585,36622.5,31649.4680986
3586,36593.3333333,32564.6578394
3587,36776.8333333,32871.1132017
3588,36694.1666667,33017.6248364
3589,35307.6666667,32484.2681166
3590,34494.3333333,31876.9462752
3591,34015.8333333,31404.298807
3592,33900.0,31512.4257037
3593,33617.3333333,31968.7452004
3594,36361.5,32296.4792801
3595,37605.8333333,34050.1873654
3596,36704.8333333,35763.8053999
3597,34026.3333333,37036.8012225
3598,30682.6666667,35566.3668766
3599,28039.1666667,32708.8057838
3600,25991.8333333,23772.6659909
3601,24888.5,25766.5103883
3602,24417.1666667,27241.3900981
3603,24285.1666667,28394.1974888
3604,24762.3333333,29588.9702522
3605,27348.6666667,29691.4567851
3606,31247.8333333,30373.8858446
3607,34599.8333333,31633.3043106
3608,35893.6666667,33541.1830572
3609,36277.8333333,34852.8962076
3610,35741.1666667,34896.6822953
3611,35532.3333333,34127.635723
3612,35161.1666667,34097.5636941
3613,33933.3333333,34076.1732255
3614,33211.8333333,33490.5486595
3615,32776.3333333,32848.4936419
3616,32769.3333333,33533.8935521
3617,32733.1666667,33913.3597747
3618,35350.3333333,34345.1309247
3619,37162.5,33484.4545035
3620,36582.0,33274.6664549
3621,34053.5,32232.6490646
3622,30774.0,32598.6288971
3623,28186.1666667,33199.1096977
3624,25994.3333333,25949.4012251
3625,24748.5,25863.5361003
3626,24131.3333333,26314.515614
3627,24004.3333333,25643.4970287
3628,24572.3333333,26316.0213068
3629,27125.8333333,26226.2044383
3630,31286.1666667,26599.3041168
3631,34419.0,29152.2910416
3632,36054.0,33254.3456676
3633,36915.5,35359.0302458
3634,37020.8333333,34856.2685894
3635,36638.6666667,34674.2049171
3636,36336.5,34028.262624
3637,35115.5,33422.5538297
3638,34386.8333333,33014.7227178
3639,34007.8333333,32313.564148
3640,33911.3333333,32021.284449
3641,33745.6666667,32921.8861599
3642,36374.0,32144.3245786
3643,37990.5,32218.50285
3644,37104.6666667,32176.8638248
3645,34224.6666667,31591.3713072
3646,31057.8333333,32637.3835482
3647,28339.5,32986.5927032
3648,26142.6666667,26310.2981485
3649,24935.5,27832.723279
3650,24396.3333333,27962.3418285
3651,24258.6666667,27713.2776858
3652,24771.3333333,28607.8103451
3653,27319.1666667,28345.6594407
3654,31141.0,28106.7826363
3655,34095.8333333,29710.5197331
3656,35360.5,32274.9158307
3657,36258.5,35713.0466761
3658,36245.6666667,34919.0283758
3659,35774.3333333,34815.0160077
3660,35466.6666667,34284.2111696
3661,34244.1666667,34595.5035366
3662,33576.3333333,34986.3754748
3663,33376.8333333,35203.6141915
3664,33445.3333333,35216.3100241
3665,33265.5,34863.606871
3666,35743.0,34615.6834773
3667,37342.5,34112.6805475
3668,36576.3333333,34395.5001078
3669,34134.0,33493.6768014
3670,30948.8333333,33654.1247119
3671,28313.5,32880.0077666
3672,26210.0,26117.3221454
3673,24942.6666667,25605.1047485
3674,24463.3333333,25331.9341661
3675,24312.8333333,25016.498075
3676,24722.0,25229.3491913
3677,27325.8333333,24731.0716157
3678,31090.1666667,25035.0363918
3679,33925.5,28393.3935996
3680,35352.3333333,31677.5425664
3681,35974.6666667,34129.6863072
3682,35749.6666667,34245.5408203
3683,35316.0,34111.0370993
3684,34809.8333333,34512.9621071
3685,33507.6666667,33558.5850747
3686,32532.6666667,33240.0676393
3687,32019.3333333,32051.7890199
3688,31836.3333333,31481.6028763
3689,31608.8333333,31235.8424118
3690,33884.1666667,31523.5072859
3691,35562.5,31353.7504695
3692,35069.6666667,31254.0532614
3693,33094.3333333,31430.7399378
3694,30394.5,31265.3152934
3695,28288.6666667,32376.9550627
3696,24408.0,26202.5234141
3697,22866.5,26336.0656575
3698,21840.5,25498.2029119
3699,21470.1666667,24882.0689159
3700,21533.1666667,24919.3181145
3701,21990.6666667,24944.4629764
3702,22178.8333333,24740.4209956
3703,22795.6666667,26530.0122433
3704,25100.6666667,30303.5473423
3705,27009.0,32051.0774106
3706,27764.0,32964.7739734
3707,27515.1666667,32631.2574458
3708,27819.8333333,34119.2349082
3709,27783.8333333,32863.3505509
3710,26545.3333333,31727.4071589
3711,25739.3333333,31163.3033788
3712,25343.6666667,29750.8430832
3713,25913.0,28940.7818027
3714,28970.3333333,28254.2425721
3715,31205.3333333,29256.5778531
3716,31651.3333333,31453.1835331
3717,30998.1666667,32374.9131371
3718,28759.1666667,32239.9858383
3719,26088.8333333,32394.9211695
3720,23997.6666667,25854.4951504
3721,22910.6666667,25314.1406333
3722,22494.5,26176.6308054
3723,22552.6666667,26887.6788334
3724,23266.6666667,27513.3784971
3725,26252.8333333,27977.1494018
3726,30692.0,29425.7222044
3727,33937.6666667,29723.1198413
3728,35694.6666667,31172.860394
3729,36622.5,31034.3446138
3730,36593.3333333,29662.975208
3731,36776.8333333,29023.8232108
3732,36694.1666667,28580.2276898
3733,35307.6666667,30550.2309758
3734,34494.3333333,32930.7447439
3735,34015.8333333,35179.4507365
3736,33900.0,35509.3024579
3737,33617.3333333,34963.6976536
3738,36361.5,34265.3383979
3739,37605.8333333,34445.5131595
3740,36704.8333333,34048.4486433
3741,34026.3333333,34047.4468742
3742,30682.6666667,32776.2058406
3743,28039.1666667,31652.0221869
3744,25991.8333333,23109.7898463
3745,24888.5,23605.6266884
3746,24417.1666667,24485.9648172
3747,24285.1666667,25100.9536503
3748,24762.3333333,24764.7656431
3749,27348.6666667,25613.5087998
3750,31247.8333333,26283.882099
3751,34599.8333333,29130.3685571
3752,35893.6666667,31638.2691878
3753,36277.8333333,34609.0572899
3754,35741.1666667,34953.3666749
3755,35532.3333333,34950.0312834
3756,35161.1666667,36045.6947424
3757,33933.3333333,35446.062226
3758,33211.8333333,35274.3838256
3759,32776.3333333,35218.9752985
3760,32769.3333333,33377.8811781
3761,32733.1666667,32151.7300283
3762,35350.3333333,31352.8751356
3763,37162.5,32140.0275118
3764,36582.0,32898.8566664
3765,34053.5,33065.5129924
3766,30774.0,34090.8133447
3767,28186.1666667,34429.894763
3768,25994.3333333,27066.8376463
3769,24748.5,26971.4958312
3770,24131.3333333,27169.9071807
3771,24004.3333333,27320.3479519
3772,24572.3333333,28010.455776
3773,27125.8333333,28289.3672546
3774,31286.1666667,29011.5782022
3775,34419.0,30054.7274988
3776,36054.0,32447.6720223
3777,36915.5,33578.4060835
3778,37020.8333333,33134.4148514
3779,36638.6666667,33216.8604695
3780,36336.5,32817.4299697
3781,35115.5,32313.5060844
3782,34386.8333333,32417.2725068
3783,34007.8333333,32747.3960542
3784,33911.3333333,31457.0605992
3785,33745.6666667,31748.0380245
3786,36374.0,31810.3625683
3787,37990.5,30633.6257001
3788,37104.6666667,29852.276785
3789,34224.6666667,28933.8155866
3790,31057.8333333,29992.7127463
3791,28339.5,31048.9030695
3792,26142.6666667,23319.3065322
3793,24935.5,23730.6528176
3794,24396.3333333,24893.5790649
3795,24258.6666667,24894.2591469
3796,24771.3333333,25556.3907242
3797,27319.1666667,26086.7039864
3798,31141.0,26113.2023993
3799,34095.8333333,29628.2186769
3800,35360.5,32095.7554743
3801,36258.5,35038.0713459
3802,36245.6666667,35747.180728
3803,35774.3333333,37176.1985589
3804,35466.6666667,37592.265286
3805,34244.1666667,36581.1985435
3806,33576.3333333,35834.6130357
3807,33376.8333333,34812.6160873
3808,33445.3333333,34210.4364698
3809,33265.5,34607.6336016
3810,35743.0,34058.0743383
3811,37342.5,33607.2132543
3812,36576.3333333,33539.7806498
3813,34134.0,32768.3960528
3814,30948.8333333,32361.955634
3815,28313.5,33609.1834217
3816,26210.0,26441.5277187
3817,24942.6666667,26070.8655109
3818,24463.3333333,26884.5661256
3819,24312.8333333,26523.908299
3820,24722.0,26761.0353472
3821,27325.8333333,26451.3688488
3822,31090.1666667,27342.3150008
3823,33925.5,29409.0756876
3824,35352.3333333,31335.4152561
3825,35974.6666667,33372.1145874
3826,35749.6666667,33631.5533502
3827,35316.0,33955.2945769
3828,34809.8333333,34006.9902367
3829,33507.6666667,32345.5396286
3830,32532.6666667,31768.6257969
3831,32019.3333333,31320.0231137
3832,31836.3333333,30579.2326429
3833,31608.8333333,30534.2060571
3834,33884.1666667,30270.9334174
3835,35562.5,30564.5310032
3836,35069.6666667,31005.0350943
3837,33094.3333333,31061.3193943
3838,30394.5,30559.7707163
3839,28288.6666667,30905.2168693
3840,26153.3333333,22875.2082611
3841,24583.3333333,23406.5420627
3842,23716.8333333,24280.8660361
3843,23370.6666667,24169.2389674
3844,23304.3333333,24084.8284136
3845,23959.0,24439.4846673
3846,24773.3333333,24182.6506984
3847,26490.5,26675.5391524
3848,29256.6666667,29551.4238351
3849,31117.8333333,32076.8701219
3850,31184.3333333,32284.3168055
3851,30530.8333333,31888.4064568
3852,30317.5,31484.5595809
3853,29487.6666667,31437.3472542
3854,28056.5,31243.9385363
3855,27299.8333333,30798.9499207
3856,26882.0,30386.6413435
3857,27159.0,30112.8556451
3858,29505.5,30007.4828104
3859,31774.3333333,31241.1829712
3860,32116.8333333,31291.199429
3861,30814.0,31563.988078
3862,28771.1666667,31824.3206406
3863,26479.1666667,32792.1435418
3864,23997.6666667,25132.1685492
3865,22910.6666667,24312.4465328
3866,22494.5,23644.4700397
3867,22552.6666667,22994.8895259
3868,23266.6666667,24445.618374
3869,26252.8333333,25749.4740993
3870,30692.0,28010.6626303
3871,33937.6666667,29004.8990552
3872,35694.6666667,31017.9758711
3873,36622.5,32856.0969996
3874,36593.3333333,32936.1406471
3875,36776.8333333,32400.6462668
3876,36694.1666667,32102.7115728
3877,35307.6666667,31300.4299706
3878,34494.3333333,31170.4735074
3879,34015.8333333,29971.3516095
3880,33900.0,30046.4373851
3881,33617.3333333,29719.6940894
3882,36361.5,31094.5285379
3883,37605.8333333,32520.676475
3884,36704.8333333,33427.4175411
3885,34026.3333333,33334.3736128
3886,30682.6666667,33801.3514175
3887,28039.1666667,34019.4018442
3888,25991.8333333,26165.0441418
3889,24888.5,25998.3144862
3890,24417.1666667,25828.4165198
3891,24285.1666667,26058.0315509
3892,24762.3333333,26849.0492561
3893,27348.6666667,27328.5514548
3894,31247.8333333,29453.1767764
3895,34599.8333333,30466.1798721
3896,35893.6666667,33329.6393399
3897,36277.8333333,36313.2366417
3898,35741.1666667,36489.9012349
3899,35532.3333333,36221.272493
3900,35161.1666667,36247.0761016
3901,33933.3333333,34854.3484272
3902,33211.8333333,34177.5850205
3903,32776.3333333,33845.7604964
3904,32769.3333333,31952.6205114
3905,32733.1666667,30957.3811731
3906,35350.3333333,30867.0820598
3907,37162.5,32179.9900478
3908,36582.0,32661.4389715
3909,34053.5,33791.6621329
3910,30774.0,33750.1838608
3911,28186.1666667,31842.0386445
3912,25994.3333333,25078.1339547
3913,24748.5,25380.6924252
3914,24131.3333333,26144.6496687
3915,24004.3333333,27179.6720307
3916,24572.3333333,26620.6673785
3917,27125.8333333,27484.2998237
3918,31286.1666667,27549.5462639
3919,34419.0,30515.2838418
3920,36054.0,33228.5174328
3921,36915.5,36626.1769022
3922,37020.8333333,35223.5456266
3923,36638.6666667,34007.419603
3924,36336.5,33358.7280944
3925,35115.5,33269.7007242
3926,34386.8333333,31747.5277708
3927,34007.8333333,30973.1674161
3928,33911.3333333,31747.2010875
3929,33745.6666667,32354.4825341
3930,36374.0,32654.4248601
3931,37990.5,32215.1785878
3932,37104.6666667,31770.349275
3933,34224.6666667,32589.3655247
3934,31057.8333333,33333.67302
3935,28339.5,33092.7667625
3936,26142.6666667,27220.8884493
3937,24935.5,27249.1136839
3938,24396.3333333,27006.1548415
3939,24258.6666667,27782.2515003
3940,24771.3333333,28317.7386879
3941,27319.1666667,27984.8351573
3942,31141.0,28126.723935
3943,34095.8333333,30268.8960962
3944,35360.5,32302.7739922
3945,36258.5,33788.2115735
3946,36245.6666667,34793.398538
3947,35774.3333333,34849.7623699
3948,35466.6666667,35604.048031
3949,34244.1666667,34680.7741125
3950,33576.3333333,33990.2930385
3951,33376.8333333,33402.2741057
3952,33445.3333333,33584.8375435
3953,33265.5,34023.2044498
3954,35743.0,34183.078173
3955,37342.5,34388.4464816
3956,36576.3333333,34599.1289586
3957,34134.0,33858.026415
3958,30948.8333333,34518.7543182
3959,28313.5,35082.093063
3960,26210.0,27299.5059208
3961,24942.6666667,26941.0387405
3962,24463.3333333,26552.1942137
3963,24312.8333333,26499.2461577
3964,24722.0,27374.9248037
3965,27325.8333333,28103.8846587
3966,31090.1666667,28747.7682228
3967,33925.5,31206.2183287
3968,35352.3333333,33162.4795341
3969,35974.6666667,35114.3848069
3970,35749.6666667,35862.1874551
3971,35316.0,35670.643409
3972,34809.8333333,35418.4637447
3973,33507.6666667,34480.676231
3974,32532.6666667,33329.0041052
3975,32019.3333333,32059.4439908
3976,31836.3333333,31280.4759176
3977,31608.8333333,30635.4454894
3978,33884.1666667,31443.3789109
3979,35562.5,31744.5006475
3980,35069.6666667,31506.8116703
3981,33094.3333333,31192.576512
3982,30394.5,31511.2020196
3983,28288.6666667,32773.0805761
3984,26153.3333333,24795.8873793
3985,24583.3333333,25198.2494695
3986,23716.8333333,24385.9372924
3987,23370.6666667,24147.6430268
3988,23304.3333333,25242.6154697
3989,23959.0,25489.3720408
3990,24773.3333333,25699.3816984
3991,26490.5,27933.1214908
3992,29256.6666667,29626.0970088
3993,31117.8333333,31688.9502925
3994,31184.3333333,30827.5823297
3995,30530.8333333,30758.4448961
3996,30317.5,29384.5590895
3997,29487.6666667,29054.2300952
3998,28056.5,29172.9907178
3999,27299.8333333,28650.9553911
4000,26882.0,27819.9181224
4001,27159.0,28862.417226
4002,29505.5,28959.1039866
4003,31774.3333333,29399.955377
4004,32116.8333333,30351.2542151
4005,30814.0,31069.209813
4006,28771.1666667,30676.7721421
4007,26479.1666667,30661.8169531
4008,24317.3333333,23860.1009253
4009,22821.3333333,23739.7902156
4010,21890.3333333,23953.7074067
4011,21623.1666667,24473.3495862
4012,21595.8333333,24511.6951729
4013,22083.6666667,25007.2987516
4014,22233.8333333,26298.145369
4015,22992.8333333,27500.3565311
4016,25105.6666667,29482.916211
4017,26780.0,31101.2531049
4018,27446.8333333,31718.7025948
4019,27028.8333333,30947.07879
4020,27098.8333333,30960.8008532
4021,26906.6666667,30756.4694198
4022,25825.3333333,30744.8484486
4023,25230.8333333,30006.6033083
4024,24842.1666667,29567.6643132
4025,25241.8333333,30024.5193894
4026,28138.1666667,31123.8013453
4027,31207.5,31109.5248781
4028,31723.5,30629.3842586
4029,30905.1666667,30174.306213
4030,28629.5,30026.7240403
4031,25984.8333333,29828.1164647
4032,25991.8333333,24398.8760339
4033,24888.5,23869.5272747
4034,24417.1666667,24196.0499978
4035,24285.1666667,24351.6393865
4036,24762.3333333,25797.150106
4037,27348.6666667,26415.2422799
4038,31247.8333333,28541.6672837
4039,34599.8333333,30974.6624651
4040,35893.6666667,31457.6990364
4041,36277.8333333,34142.7265672
4042,35741.1666667,34403.1824269
4043,35532.3333333,35764.271971
4044,35161.1666667,36501.8857754
4045,33933.3333333,34640.7303834
4046,33211.8333333,33525.1313552
4047,32776.3333333,32625.6447624
4048,32769.3333333,32800.0956942
4049,32733.1666667,33045.2602705
4050,35350.3333333,34687.9241797
4051,37162.5,34861.3643817
4052,36582.0,33682.5511489
4053,34053.5,33231.1452148
4054,30774.0,34171.7133849
4055,28186.1666667,34178.4220881
4056,25994.3333333,26902.5157784
4057,24748.5,27071.872896
4058,24131.3333333,27806.227228
4059,24004.3333333,27681.4150971
4060,24572.3333333,27485.7849626
4061,27125.8333333,28668.5706148
4062,31286.1666667,27712.0881735
4063,34419.0,29685.0634235
4064,36054.0,31791.1548517
4065,36915.5,33642.4760444
4066,37020.8333333,34351.4154829
4067,36638.6666667,35261.8863009
4068,36336.5,35896.0725328
4069,35115.5,35203.3184379
4070,34386.8333333,34372.7216443
4071,34007.8333333,34159.5582819
4072,33911.3333333,33908.5693977
4073,33745.6666667,32724.068809
4074,36374.0,32524.1566401
4075,37990.5,32988.0735469
4076,37104.6666667,33062.9590673
4077,34224.6666667,33367.3921153
4078,31057.8333333,33436.1900588
4079,28339.5,33289.1375068
4080,26142.6666667,26664.2677043
