Demand,available_date,prediction_date
23770.8333333,2016-02-29 00:00:00,2016-03-01 02:00:00
23662.8333333,2016-02-29 00:00:00,2016-03-01 03:00:00
24076.8333333,2016-02-29 00:00:00,2016-03-01 04:00:00
26671.5,2016-02-29 00:00:00,2016-03-01 05:00:00
30454.0,2016-02-29 00:00:00,2016-03-01 06:00:00
33682.1666667,2016-02-29 00:00:00,2016-03-01 07:00:00
35084.1666667,2016-02-29 00:00:00,2016-03-01 08:00:00
35617.5,2016-02-29 00:00:00,2016-03-01 09:00:00
35316.6666667,2016-02-29 00:00:00,2016-03-01 10:00:00
34786.5,2016-02-29 00:00:00,2016-03-01 11:00:00
34694.3333333,2016-02-29 00:00:00,2016-03-01 12:00:00
33357.6666667,2016-02-29 00:00:00,2016-03-01 13:00:00
32464.5,2016-02-29 00:00:00,2016-03-01 14:00:00
32000.5,2016-02-29 00:00:00,2016-03-01 15:00:00
31840.0,2016-02-29 00:00:00,2016-03-01 16:00:00
31845.5,2016-02-29 00:00:00,2016-03-01 17:00:00
34620.5,2016-02-29 00:00:00,2016-03-01 18:00:00
36471.5,2016-02-29 00:00:00,2016-03-01 19:00:00
36109.8333333,2016-02-29 00:00:00,2016-03-01 20:00:00
33348.6666667,2016-02-29 00:00:00,2016-03-01 21:00:00
30100.5,2016-02-29 00:00:00,2016-03-01 22:00:00
27602.6666667,2016-02-29 00:00:00,2016-03-01 23:00:00
25568.6666667,2016-02-29 00:00:00,2016-03-02 00:00:00
24374.3333333,2016-02-29 00:00:00,2016-03-02 01:00:00
23821.3333333,2016-02-29 00:00:00,2016-03-02 02:00:00
23706.1666667,2016-02-29 00:00:00,2016-03-02 03:00:00
24163.8333333,2016-02-29 00:00:00,2016-03-02 04:00:00
26731.1666667,2016-02-29 00:00:00,2016-03-02 05:00:00
31106.5,2016-02-29 00:00:00,2016-03-02 06:00:00
34005.0,2016-02-29 00:00:00,2016-03-02 07:00:00
35143.1666667,2016-02-29 00:00:00,2016-03-02 08:00:00
35551.1666667,2016-02-29 00:00:00,2016-03-02 09:00:00
35031.3333333,2016-02-29 00:00:00,2016-03-02 10:00:00
34596.8333333,2016-02-29 00:00:00,2016-03-02 11:00:00
34101.6666667,2016-02-29 00:00:00,2016-03-02 12:00:00
32892.3333333,2016-02-29 00:00:00,2016-03-02 13:00:00
32342.8333333,2016-02-29 00:00:00,2016-03-02 14:00:00
31796.8333333,2016-02-29 00:00:00,2016-03-02 15:00:00
31765.6666667,2016-02-29 00:00:00,2016-03-02 16:00:00
31960.6666667,2016-02-29 00:00:00,2016-03-02 17:00:00
34544.0,2016-02-29 00:00:00,2016-03-02 18:00:00
36083.5,2016-02-29 00:00:00,2016-03-02 19:00:00
35300.0,2016-02-29 00:00:00,2016-03-02 20:00:00
32991.6666667,2016-02-29 00:00:00,2016-03-02 21:00:00
29941.5,2016-02-29 00:00:00,2016-03-02 22:00:00
27585.5,2016-02-29 00:00:00,2016-03-02 23:00:00
25604.6666667,2016-02-29 00:00:00,2016-03-03 00:00:00
24429.3333333,2016-02-29 00:00:00,2016-03-03 01:00:00
23907.8333333,2016-02-29 00:00:00,2016-03-03 02:00:00
23761.6666667,2016-02-29 00:00:00,2016-03-03 03:00:00
24248.8333333,2016-02-29 00:00:00,2016-03-03 04:00:00
26730.6666667,2016-02-29 00:00:00,2016-03-03 05:00:00
30615.5,2016-02-29 00:00:00,2016-03-03 06:00:00
33086.8333333,2016-02-29 00:00:00,2016-03-03 07:00:00
34316.0,2016-02-29 00:00:00,2016-03-03 08:00:00
34734.6666667,2016-02-29 00:00:00,2016-03-03 09:00:00
34602.5,2016-02-29 00:00:00,2016-03-03 10:00:00
34274.3333333,2016-02-29 00:00:00,2016-03-03 11:00:00
33861.8333333,2016-02-29 00:00:00,2016-03-03 12:00:00
32703.0,2016-02-29 00:00:00,2016-03-03 13:00:00
31966.1666667,2016-02-29 00:00:00,2016-03-03 14:00:00
31587.1666667,2016-02-29 00:00:00,2016-03-03 15:00:00
31528.0,2016-02-29 00:00:00,2016-03-03 16:00:00
31576.8333333,2016-02-29 00:00:00,2016-03-03 17:00:00
34248.5,2016-02-29 00:00:00,2016-03-03 18:00:00
35726.0,2016-02-29 00:00:00,2016-03-03 19:00:00
35125.3333333,2016-02-29 00:00:00,2016-03-03 20:00:00
32785.0,2016-02-29 00:00:00,2016-03-03 21:00:00
29781.6666667,2016-02-29 00:00:00,2016-03-03 22:00:00
27556.3333333,2016-02-29 00:00:00,2016-03-03 23:00:00
25713.3333333,2016-02-29 00:00:00,2016-03-04 00:00:00
24592.1666667,2016-02-29 00:00:00,2016-03-04 01:00:00
24077.0,2016-02-29 00:00:00,2016-03-04 02:00:00
23962.3333333,2016-02-29 00:00:00,2016-03-04 03:00:00
24434.1666667,2016-02-29 00:00:00,2016-03-04 04:00:00
26956.5,2016-02-29 00:00:00,2016-03-04 05:00:00
30780.0,2016-02-29 00:00:00,2016-03-04 06:00:00
33347.3333333,2016-02-29 00:00:00,2016-03-04 07:00:00
34506.0,2016-02-29 00:00:00,2016-03-04 08:00:00
34872.3333333,2016-02-29 00:00:00,2016-03-04 09:00:00
34790.6666667,2016-02-29 00:00:00,2016-03-04 10:00:00
34525.3333333,2016-02-29 00:00:00,2016-03-04 11:00:00
34234.1666667,2016-02-29 00:00:00,2016-03-04 12:00:00
33036.0,2016-02-29 00:00:00,2016-03-04 13:00:00
32195.0,2016-02-29 00:00:00,2016-03-04 14:00:00
31784.1666667,2016-02-29 00:00:00,2016-03-04 15:00:00
31818.0,2016-02-29 00:00:00,2016-03-04 16:00:00
31886.6666667,2016-02-29 00:00:00,2016-03-04 17:00:00
34294.1666667,2016-02-29 00:00:00,2016-03-04 18:00:00
35314.0,2016-02-29 00:00:00,2016-03-04 19:00:00
34587.3333333,2016-02-29 00:00:00,2016-03-04 20:00:00
32414.3333333,2016-02-29 00:00:00,2016-03-04 21:00:00
29975.6666667,2016-02-29 00:00:00,2016-03-04 22:00:00
27875.1666667,2016-02-29 00:00:00,2016-03-04 23:00:00
26013.8333333,2016-02-29 00:00:00,2016-03-05 00:00:00
24439.1666667,2016-02-29 00:00:00,2016-03-05 01:00:00
23478.0,2016-02-29 00:00:00,2016-03-05 02:00:00
23113.8333333,2016-02-29 00:00:00,2016-03-05 03:00:00
22979.0,2016-02-29 00:00:00,2016-03-05 04:00:00
23639.0,2016-02-29 00:00:00,2016-03-05 05:00:00
24613.5,2016-02-29 00:00:00,2016-03-05 06:00:00
25811.6666667,2016-02-29 00:00:00,2016-03-05 07:00:00
28678.0,2016-02-29 00:00:00,2016-03-05 08:00:00
30827.1666667,2016-02-29 00:00:00,2016-03-05 09:00:00
30986.3333333,2016-02-29 00:00:00,2016-03-05 10:00:00
30655.1666667,2016-02-29 00:00:00,2016-03-05 11:00:00
30593.5,2016-02-29 00:00:00,2016-03-05 12:00:00
29860.5,2016-02-29 00:00:00,2016-03-05 13:00:00
28448.6666667,2016-02-29 00:00:00,2016-03-05 14:00:00
27658.6666667,2016-02-29 00:00:00,2016-03-05 15:00:00
27313.6666667,2016-02-29 00:00:00,2016-03-05 16:00:00
27588.1666667,2016-02-29 00:00:00,2016-03-05 17:00:00
30209.5,2016-02-29 00:00:00,2016-03-05 18:00:00
31937.5,2016-02-29 00:00:00,2016-03-05 19:00:00
31809.0,2016-02-29 00:00:00,2016-03-05 20:00:00
30520.3333333,2016-02-29 00:00:00,2016-03-05 21:00:00
28478.3333333,2016-02-29 00:00:00,2016-03-05 22:00:00
26510.6666667,2016-02-29 00:00:00,2016-03-05 23:00:00
24408.0,2016-02-29 00:00:00,2016-03-06 00:00:00
22866.5,2016-02-29 00:00:00,2016-03-06 01:00:00
21840.5,2016-02-29 00:00:00,2016-03-06 02:00:00
21470.1666667,2016-02-29 00:00:00,2016-03-06 03:00:00
21533.1666667,2016-02-29 00:00:00,2016-03-06 04:00:00
21990.6666667,2016-02-29 00:00:00,2016-03-06 05:00:00
22178.8333333,2016-02-29 00:00:00,2016-03-06 06:00:00
22795.6666667,2016-02-29 00:00:00,2016-03-06 07:00:00
25100.6666667,2016-02-29 00:00:00,2016-03-06 08:00:00
27009.0,2016-02-29 00:00:00,2016-03-06 09:00:00
27764.0,2016-02-29 00:00:00,2016-03-06 10:00:00
27515.1666667,2016-02-29 00:00:00,2016-03-06 11:00:00
27819.8333333,2016-02-29 00:00:00,2016-03-06 12:00:00
27783.8333333,2016-02-29 00:00:00,2016-03-06 13:00:00
26545.3333333,2016-02-29 00:00:00,2016-03-06 14:00:00
25739.3333333,2016-02-29 00:00:00,2016-03-06 15:00:00
25343.6666667,2016-02-29 00:00:00,2016-03-06 16:00:00
25913.0,2016-02-29 00:00:00,2016-03-06 17:00:00
28970.3333333,2016-02-29 00:00:00,2016-03-06 18:00:00
31205.3333333,2016-02-29 00:00:00,2016-03-06 19:00:00
31651.3333333,2016-02-29 00:00:00,2016-03-06 20:00:00
30998.1666667,2016-02-29 00:00:00,2016-03-06 21:00:00
28759.1666667,2016-02-29 00:00:00,2016-03-06 22:00:00
26088.8333333,2016-02-29 00:00:00,2016-03-06 23:00:00
23997.6666667,2016-02-29 00:00:00,2016-03-07 00:00:00
22910.6666667,2016-02-29 00:00:00,2016-03-07 01:00:00
22494.5,2016-02-29 00:00:00,2016-03-07 02:00:00
22552.6666667,2016-02-29 00:00:00,2016-03-07 03:00:00
23266.6666667,2016-02-29 00:00:00,2016-03-07 04:00:00
26252.8333333,2016-02-29 00:00:00,2016-03-07 05:00:00
30692.0,2016-02-29 00:00:00,2016-03-07 06:00:00
33937.6666667,2016-02-29 00:00:00,2016-03-07 07:00:00
35694.6666667,2016-02-29 00:00:00,2016-03-07 08:00:00
36622.5,2016-02-29 00:00:00,2016-03-07 09:00:00
36593.3333333,2016-02-29 00:00:00,2016-03-07 10:00:00
36776.8333333,2016-02-29 00:00:00,2016-03-07 11:00:00
36694.1666667,2016-02-29 00:00:00,2016-03-07 12:00:00
35307.6666667,2016-02-29 00:00:00,2016-03-07 13:00:00
34494.3333333,2016-02-29 00:00:00,2016-03-07 14:00:00
34015.8333333,2016-02-29 00:00:00,2016-03-07 15:00:00
33900.0,2016-02-29 00:00:00,2016-03-07 16:00:00
33617.3333333,2016-02-29 00:00:00,2016-03-07 17:00:00
36361.5,2016-02-29 00:00:00,2016-03-07 18:00:00
37605.8333333,2016-02-29 00:00:00,2016-03-07 19:00:00
36704.8333333,2016-02-29 00:00:00,2016-03-07 20:00:00
34026.3333333,2016-02-29 00:00:00,2016-03-07 21:00:00
30682.6666667,2016-02-29 00:00:00,2016-03-07 22:00:00
28039.1666667,2016-02-29 00:00:00,2016-03-07 23:00:00
25568.6666667,2016-03-01 00:00:00,2016-03-02 00:00:00
24374.3333333,2016-03-01 00:00:00,2016-03-02 01:00:00
23821.3333333,2016-03-01 00:00:00,2016-03-02 02:00:00
23706.1666667,2016-03-01 00:00:00,2016-03-02 03:00:00
24163.8333333,2016-03-01 00:00:00,2016-03-02 04:00:00
26731.1666667,2016-03-01 00:00:00,2016-03-02 05:00:00
31106.5,2016-03-01 00:00:00,2016-03-02 06:00:00
34005.0,2016-03-01 00:00:00,2016-03-02 07:00:00
35143.1666667,2016-03-01 00:00:00,2016-03-02 08:00:00
35551.1666667,2016-03-01 00:00:00,2016-03-02 09:00:00
35031.3333333,2016-03-01 00:00:00,2016-03-02 10:00:00
34596.8333333,2016-03-01 00:00:00,2016-03-02 11:00:00
34101.6666667,2016-03-01 00:00:00,2016-03-02 12:00:00
32892.3333333,2016-03-01 00:00:00,2016-03-02 13:00:00
32342.8333333,2016-03-01 00:00:00,2016-03-02 14:00:00
31796.8333333,2016-03-01 00:00:00,2016-03-02 15:00:00
31765.6666667,2016-03-01 00:00:00,2016-03-02 16:00:00
31960.6666667,2016-03-01 00:00:00,2016-03-02 17:00:00
34544.0,2016-03-01 00:00:00,2016-03-02 18:00:00
36083.5,2016-03-01 00:00:00,2016-03-02 19:00:00
35300.0,2016-03-01 00:00:00,2016-03-02 20:00:00
32991.6666667,2016-03-01 00:00:00,2016-03-02 21:00:00
29941.5,2016-03-01 00:00:00,2016-03-02 22:00:00
27585.5,2016-03-01 00:00:00,2016-03-02 23:00:00
25604.6666667,2016-03-01 00:00:00,2016-03-03 00:00:00
24429.3333333,2016-03-01 00:00:00,2016-03-03 01:00:00
23907.8333333,2016-03-01 00:00:00,2016-03-03 02:00:00
23761.6666667,2016-03-01 00:00:00,2016-03-03 03:00:00
24248.8333333,2016-03-01 00:00:00,2016-03-03 04:00:00
26730.6666667,2016-03-01 00:00:00,2016-03-03 05:00:00
30615.5,2016-03-01 00:00:00,2016-03-03 06:00:00
33086.8333333,2016-03-01 00:00:00,2016-03-03 07:00:00
34316.0,2016-03-01 00:00:00,2016-03-03 08:00:00
34734.6666667,2016-03-01 00:00:00,2016-03-03 09:00:00
34602.5,2016-03-01 00:00:00,2016-03-03 10:00:00
34274.3333333,2016-03-01 00:00:00,2016-03-03 11:00:00
33861.8333333,2016-03-01 00:00:00,2016-03-03 12:00:00
32703.0,2016-03-01 00:00:00,2016-03-03 13:00:00
31966.1666667,2016-03-01 00:00:00,2016-03-03 14:00:00
31587.1666667,2016-03-01 00:00:00,2016-03-03 15:00:00
31528.0,2016-03-01 00:00:00,2016-03-03 16:00:00
31576.8333333,2016-03-01 00:00:00,2016-03-03 17:00:00
34248.5,2016-03-01 00:00:00,2016-03-03 18:00:00
35726.0,2016-03-01 00:00:00,2016-03-03 19:00:00
35125.3333333,2016-03-01 00:00:00,2016-03-03 20:00:00
32785.0,2016-03-01 00:00:00,2016-03-03 21:00:00
29781.6666667,2016-03-01 00:00:00,2016-03-03 22:00:00
27556.3333333,2016-03-01 00:00:00,2016-03-03 23:00:00
25713.3333333,2016-03-01 00:00:00,2016-03-04 00:00:00
24592.1666667,2016-03-01 00:00:00,2016-03-04 01:00:00
24077.0,2016-03-01 00:00:00,2016-03-04 02:00:00
23962.3333333,2016-03-01 00:00:00,2016-03-04 03:00:00
24434.1666667,2016-03-01 00:00:00,2016-03-04 04:00:00
26956.5,2016-03-01 00:00:00,2016-03-04 05:00:00
30780.0,2016-03-01 00:00:00,2016-03-04 06:00:00
33347.3333333,2016-03-01 00:00:00,2016-03-04 07:00:00
34506.0,2016-03-01 00:00:00,2016-03-04 08:00:00
34872.3333333,2016-03-01 00:00:00,2016-03-04 09:00:00
34790.6666667,2016-03-01 00:00:00,2016-03-04 10:00:00
34525.3333333,2016-03-01 00:00:00,2016-03-04 11:00:00
34234.1666667,2016-03-01 00:00:00,2016-03-04 12:00:00
33036.0,2016-03-01 00:00:00,2016-03-04 13:00:00
32195.0,2016-03-01 00:00:00,2016-03-04 14:00:00
31784.1666667,2016-03-01 00:00:00,2016-03-04 15:00:00
31818.0,2016-03-01 00:00:00,2016-03-04 16:00:00
31886.6666667,2016-03-01 00:00:00,2016-03-04 17:00:00
34294.1666667,2016-03-01 00:00:00,2016-03-04 18:00:00
35314.0,2016-03-01 00:00:00,2016-03-04 19:00:00
34587.3333333,2016-03-01 00:00:00,2016-03-04 20:00:00
32414.3333333,2016-03-01 00:00:00,2016-03-04 21:00:00
29975.6666667,2016-03-01 00:00:00,2016-03-04 22:00:00
27875.1666667,2016-03-01 00:00:00,2016-03-04 23:00:00
26013.8333333,2016-03-01 00:00:00,2016-03-05 00:00:00
24439.1666667,2016-03-01 00:00:00,2016-03-05 01:00:00
23478.0,2016-03-01 00:00:00,2016-03-05 02:00:00
23113.8333333,2016-03-01 00:00:00,2016-03-05 03:00:00
22979.0,2016-03-01 00:00:00,2016-03-05 04:00:00
23639.0,2016-03-01 00:00:00,2016-03-05 05:00:00
24613.5,2016-03-01 00:00:00,2016-03-05 06:00:00
25811.6666667,2016-03-01 00:00:00,2016-03-05 07:00:00
28678.0,2016-03-01 00:00:00,2016-03-05 08:00:00
30827.1666667,2016-03-01 00:00:00,2016-03-05 09:00:00
30986.3333333,2016-03-01 00:00:00,2016-03-05 10:00:00
30655.1666667,2016-03-01 00:00:00,2016-03-05 11:00:00
30593.5,2016-03-01 00:00:00,2016-03-05 12:00:00
29860.5,2016-03-01 00:00:00,2016-03-05 13:00:00
28448.6666667,2016-03-01 00:00:00,2016-03-05 14:00:00
27658.6666667,2016-03-01 00:00:00,2016-03-05 15:00:00
27313.6666667,2016-03-01 00:00:00,2016-03-05 16:00:00
27588.1666667,2016-03-01 00:00:00,2016-03-05 17:00:00
30209.5,2016-03-01 00:00:00,2016-03-05 18:00:00
31937.5,2016-03-01 00:00:00,2016-03-05 19:00:00
31809.0,2016-03-01 00:00:00,2016-03-05 20:00:00
30520.3333333,2016-03-01 00:00:00,2016-03-05 21:00:00
28478.3333333,2016-03-01 00:00:00,2016-03-05 22:00:00
26510.6666667,2016-03-01 00:00:00,2016-03-05 23:00:00
24408.0,2016-03-01 00:00:00,2016-03-06 00:00:00
22866.5,2016-03-01 00:00:00,2016-03-06 01:00:00
21840.5,2016-03-01 00:00:00,2016-03-06 02:00:00
21470.1666667,2016-03-01 00:00:00,2016-03-06 03:00:00
21533.1666667,2016-03-01 00:00:00,2016-03-06 04:00:00
21990.6666667,2016-03-01 00:00:00,2016-03-06 05:00:00
22178.8333333,2016-03-01 00:00:00,2016-03-06 06:00:00
22795.6666667,2016-03-01 00:00:00,2016-03-06 07:00:00
25100.6666667,2016-03-01 00:00:00,2016-03-06 08:00:00
27009.0,2016-03-01 00:00:00,2016-03-06 09:00:00
27764.0,2016-03-01 00:00:00,2016-03-06 10:00:00
27515.1666667,2016-03-01 00:00:00,2016-03-06 11:00:00
27819.8333333,2016-03-01 00:00:00,2016-03-06 12:00:00
27783.8333333,2016-03-01 00:00:00,2016-03-06 13:00:00
26545.3333333,2016-03-01 00:00:00,2016-03-06 14:00:00
25739.3333333,2016-03-01 00:00:00,2016-03-06 15:00:00
25343.6666667,2016-03-01 00:00:00,2016-03-06 16:00:00
25913.0,2016-03-01 00:00:00,2016-03-06 17:00:00
28970.3333333,2016-03-01 00:00:00,2016-03-06 18:00:00
31205.3333333,2016-03-01 00:00:00,2016-03-06 19:00:00
31651.3333333,2016-03-01 00:00:00,2016-03-06 20:00:00
30998.1666667,2016-03-01 00:00:00,2016-03-06 21:00:00
28759.1666667,2016-03-01 00:00:00,2016-03-06 22:00:00
26088.8333333,2016-03-01 00:00:00,2016-03-06 23:00:00
23997.6666667,2016-03-01 00:00:00,2016-03-07 00:00:00
22910.6666667,2016-03-01 00:00:00,2016-03-07 01:00:00
22494.5,2016-03-01 00:00:00,2016-03-07 02:00:00
22552.6666667,2016-03-01 00:00:00,2016-03-07 03:00:00
23266.6666667,2016-03-01 00:00:00,2016-03-07 04:00:00
26252.8333333,2016-03-01 00:00:00,2016-03-07 05:00:00
30692.0,2016-03-01 00:00:00,2016-03-07 06:00:00
33937.6666667,2016-03-01 00:00:00,2016-03-07 07:00:00
35694.6666667,2016-03-01 00:00:00,2016-03-07 08:00:00
36622.5,2016-03-01 00:00:00,2016-03-07 09:00:00
36593.3333333,2016-03-01 00:00:00,2016-03-07 10:00:00
36776.8333333,2016-03-01 00:00:00,2016-03-07 11:00:00
36694.1666667,2016-03-01 00:00:00,2016-03-07 12:00:00
35307.6666667,2016-03-01 00:00:00,2016-03-07 13:00:00
34494.3333333,2016-03-01 00:00:00,2016-03-07 14:00:00
34015.8333333,2016-03-01 00:00:00,2016-03-07 15:00:00
33900.0,2016-03-01 00:00:00,2016-03-07 16:00:00
33617.3333333,2016-03-01 00:00:00,2016-03-07 17:00:00
36361.5,2016-03-01 00:00:00,2016-03-07 18:00:00
37605.8333333,2016-03-01 00:00:00,2016-03-07 19:00:00
36704.8333333,2016-03-01 00:00:00,2016-03-07 20:00:00
34026.3333333,2016-03-01 00:00:00,2016-03-07 21:00:00
30682.6666667,2016-03-01 00:00:00,2016-03-07 22:00:00
28039.1666667,2016-03-01 00:00:00,2016-03-07 23:00:00
25991.8333333,2016-03-01 00:00:00,2016-03-08 00:00:00
24888.5,2016-03-01 00:00:00,2016-03-08 01:00:00
24417.1666667,2016-03-01 00:00:00,2016-03-08 02:00:00
24285.1666667,2016-03-01 00:00:00,2016-03-08 03:00:00
24762.3333333,2016-03-01 00:00:00,2016-03-08 04:00:00
27348.6666667,2016-03-01 00:00:00,2016-03-08 05:00:00
31247.8333333,2016-03-01 00:00:00,2016-03-08 06:00:00
34599.8333333,2016-03-01 00:00:00,2016-03-08 07:00:00
35893.6666667,2016-03-01 00:00:00,2016-03-08 08:00:00
36277.8333333,2016-03-01 00:00:00,2016-03-08 09:00:00
35741.1666667,2016-03-01 00:00:00,2016-03-08 10:00:00
35532.3333333,2016-03-01 00:00:00,2016-03-08 11:00:00
35161.1666667,2016-03-01 00:00:00,2016-03-08 12:00:00
33933.3333333,2016-03-01 00:00:00,2016-03-08 13:00:00
33211.8333333,2016-03-01 00:00:00,2016-03-08 14:00:00
32776.3333333,2016-03-01 00:00:00,2016-03-08 15:00:00
32769.3333333,2016-03-01 00:00:00,2016-03-08 16:00:00
32733.1666667,2016-03-01 00:00:00,2016-03-08 17:00:00
35350.3333333,2016-03-01 00:00:00,2016-03-08 18:00:00
37162.5,2016-03-01 00:00:00,2016-03-08 19:00:00
36582.0,2016-03-01 00:00:00,2016-03-08 20:00:00
34053.5,2016-03-01 00:00:00,2016-03-08 21:00:00
30774.0,2016-03-01 00:00:00,2016-03-08 22:00:00
28186.1666667,2016-03-01 00:00:00,2016-03-08 23:00:00
25604.6666667,2016-03-02 00:00:00,2016-03-03 00:00:00
24429.3333333,2016-03-02 00:00:00,2016-03-03 01:00:00
23907.8333333,2016-03-02 00:00:00,2016-03-03 02:00:00
23761.6666667,2016-03-02 00:00:00,2016-03-03 03:00:00
24248.8333333,2016-03-02 00:00:00,2016-03-03 04:00:00
26730.6666667,2016-03-02 00:00:00,2016-03-03 05:00:00
30615.5,2016-03-02 00:00:00,2016-03-03 06:00:00
33086.8333333,2016-03-02 00:00:00,2016-03-03 07:00:00
34316.0,2016-03-02 00:00:00,2016-03-03 08:00:00
34734.6666667,2016-03-02 00:00:00,2016-03-03 09:00:00
34602.5,2016-03-02 00:00:00,2016-03-03 10:00:00
34274.3333333,2016-03-02 00:00:00,2016-03-03 11:00:00
33861.8333333,2016-03-02 00:00:00,2016-03-03 12:00:00
32703.0,2016-03-02 00:00:00,2016-03-03 13:00:00
31966.1666667,2016-03-02 00:00:00,2016-03-03 14:00:00
31587.1666667,2016-03-02 00:00:00,2016-03-03 15:00:00
31528.0,2016-03-02 00:00:00,2016-03-03 16:00:00
31576.8333333,2016-03-02 00:00:00,2016-03-03 17:00:00
34248.5,2016-03-02 00:00:00,2016-03-03 18:00:00
35726.0,2016-03-02 00:00:00,2016-03-03 19:00:00
35125.3333333,2016-03-02 00:00:00,2016-03-03 20:00:00
32785.0,2016-03-02 00:00:00,2016-03-03 21:00:00
29781.6666667,2016-03-02 00:00:00,2016-03-03 22:00:00
27556.3333333,2016-03-02 00:00:00,2016-03-03 23:00:00
25713.3333333,2016-03-02 00:00:00,2016-03-04 00:00:00
24592.1666667,2016-03-02 00:00:00,2016-03-04 01:00:00
24077.0,2016-03-02 00:00:00,2016-03-04 02:00:00
23962.3333333,2016-03-02 00:00:00,2016-03-04 03:00:00
24434.1666667,2016-03-02 00:00:00,2016-03-04 04:00:00
26956.5,2016-03-02 00:00:00,2016-03-04 05:00:00
30780.0,2016-03-02 00:00:00,2016-03-04 06:00:00
33347.3333333,2016-03-02 00:00:00,2016-03-04 07:00:00
34506.0,2016-03-02 00:00:00,2016-03-04 08:00:00
34872.3333333,2016-03-02 00:00:00,2016-03-04 09:00:00
34790.6666667,2016-03-02 00:00:00,2016-03-04 10:00:00
34525.3333333,2016-03-02 00:00:00,2016-03-04 11:00:00
34234.1666667,2016-03-02 00:00:00,2016-03-04 12:00:00
33036.0,2016-03-02 00:00:00,2016-03-04 13:00:00
32195.0,2016-03-02 00:00:00,2016-03-04 14:00:00
31784.1666667,2016-03-02 00:00:00,2016-03-04 15:00:00
31818.0,2016-03-02 00:00:00,2016-03-04 16:00:00
31886.6666667,2016-03-02 00:00:00,2016-03-04 17:00:00
34294.1666667,2016-03-02 00:00:00,2016-03-04 18:00:00
35314.0,2016-03-02 00:00:00,2016-03-04 19:00:00
34587.3333333,2016-03-02 00:00:00,2016-03-04 20:00:00
32414.3333333,2016-03-02 00:00:00,2016-03-04 21:00:00
29975.6666667,2016-03-02 00:00:00,2016-03-04 22:00:00
27875.1666667,2016-03-02 00:00:00,2016-03-04 23:00:00
26013.8333333,2016-03-02 00:00:00,2016-03-05 00:00:00
24439.1666667,2016-03-02 00:00:00,2016-03-05 01:00:00
23478.0,2016-03-02 00:00:00,2016-03-05 02:00:00
23113.8333333,2016-03-02 00:00:00,2016-03-05 03:00:00
22979.0,2016-03-02 00:00:00,2016-03-05 04:00:00
23639.0,2016-03-02 00:00:00,2016-03-05 05:00:00
24613.5,2016-03-02 00:00:00,2016-03-05 06:00:00
25811.6666667,2016-03-02 00:00:00,2016-03-05 07:00:00
28678.0,2016-03-02 00:00:00,2016-03-05 08:00:00
30827.1666667,2016-03-02 00:00:00,2016-03-05 09:00:00
30986.3333333,2016-03-02 00:00:00,2016-03-05 10:00:00
30655.1666667,2016-03-02 00:00:00,2016-03-05 11:00:00
30593.5,2016-03-02 00:00:00,2016-03-05 12:00:00
29860.5,2016-03-02 00:00:00,2016-03-05 13:00:00
28448.6666667,2016-03-02 00:00:00,2016-03-05 14:00:00
27658.6666667,2016-03-02 00:00:00,2016-03-05 15:00:00
27313.6666667,2016-03-02 00:00:00,2016-03-05 16:00:00
27588.1666667,2016-03-02 00:00:00,2016-03-05 17:00:00
30209.5,2016-03-02 00:00:00,2016-03-05 18:00:00
31937.5,2016-03-02 00:00:00,2016-03-05 19:00:00
31809.0,2016-03-02 00:00:00,2016-03-05 20:00:00
30520.3333333,2016-03-02 00:00:00,2016-03-05 21:00:00
28478.3333333,2016-03-02 00:00:00,2016-03-05 22:00:00
26510.6666667,2016-03-02 00:00:00,2016-03-05 23:00:00
24408.0,2016-03-02 00:00:00,2016-03-06 00:00:00
22866.5,2016-03-02 00:00:00,2016-03-06 01:00:00
21840.5,2016-03-02 00:00:00,2016-03-06 02:00:00
21470.1666667,2016-03-02 00:00:00,2016-03-06 03:00:00
21533.1666667,2016-03-02 00:00:00,2016-03-06 04:00:00
21990.6666667,2016-03-02 00:00:00,2016-03-06 05:00:00
22178.8333333,2016-03-02 00:00:00,2016-03-06 06:00:00
22795.6666667,2016-03-02 00:00:00,2016-03-06 07:00:00
25100.6666667,2016-03-02 00:00:00,2016-03-06 08:00:00
27009.0,2016-03-02 00:00:00,2016-03-06 09:00:00
27764.0,2016-03-02 00:00:00,2016-03-06 10:00:00
27515.1666667,2016-03-02 00:00:00,2016-03-06 11:00:00
27819.8333333,2016-03-02 00:00:00,2016-03-06 12:00:00
27783.8333333,2016-03-02 00:00:00,2016-03-06 13:00:00
26545.3333333,2016-03-02 00:00:00,2016-03-06 14:00:00
25739.3333333,2016-03-02 00:00:00,2016-03-06 15:00:00
25343.6666667,2016-03-02 00:00:00,2016-03-06 16:00:00
25913.0,2016-03-02 00:00:00,2016-03-06 17:00:00
28970.3333333,2016-03-02 00:00:00,2016-03-06 18:00:00
31205.3333333,2016-03-02 00:00:00,2016-03-06 19:00:00
31651.3333333,2016-03-02 00:00:00,2016-03-06 20:00:00
30998.1666667,2016-03-02 00:00:00,2016-03-06 21:00:00
28759.1666667,2016-03-02 00:00:00,2016-03-06 22:00:00
26088.8333333,2016-03-02 00:00:00,2016-03-06 23:00:00
23997.6666667,2016-03-02 00:00:00,2016-03-07 00:00:00
22910.6666667,2016-03-02 00:00:00,2016-03-07 01:00:00
